id Amikacin Capreomycin Ciprofloxacin Ethambutol Ethionamide Isoniazid Kanamycin Moxifloxacin Ofloxacin PAA Prothionamide Pyrazinamide Rifampicin Streptomycin
SAMEA2533383 1 1 1 1 1 1 1 1 1 1 1 1 1 2
SAMEA2533385 1 1 1 2 1 2 1 1 1 1 1 1 2 2
SAMEA2533388 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533389 2 2 2 2 2 2 2 2 2 1 1 2 2 2
SAMEA2533390 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA2533391 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533393 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533394 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533397 2 1 2 1 1 1 2 2 2 2 1 1 1 1
SAMEA2533399 2 2 2 1 2 1 1 1 1 1 2 1 1 1
SAMEA2533400 2 2 1 1 1 1 2 1 1 1 2 1 1 1
SAMEA2533402 2 2 1 1 1 2 2 1 1 1 2 1 1 2
SAMEA2533403 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533404 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533406 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533407 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533409 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA2533410 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533411 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533412 1 1 1 1 2 1 2 1 1 1 1 1 1 2
SAMEA2533413 1 1 2 1 2 1 1 1 2 1 1 1 1 1
SAMEA2533414 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533415 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA2533416 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533417 2 1 1 1 1 1 2 1 1 1 2 1 1 1
SAMEA2533421 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533427 1 1 1 1 1 1 1 1 1 2 1 1 1 2
SAMEA2533428 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533429 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533430 1 1 1 1 2 2 1 1 1 1 2 1 2 2
SAMEA2533432 1 2 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533433 2 2 2 2 1 2 1 1 1 1 2 2 2 2
SAMEA2533438 2 2 1 1 2 1 2 1 1 1 1 1 1 1
SAMEA2533439 1 1 2 1 2 1 1 2 2 2 1 1 1 1
SAMEA2533440 1 1 2 2 1 2 1 1 1 1 2 2 2 2
SAMEA2533441 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533442 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533443 1 1 1 1 2 2 1 1 1 1 1 2 2 2
SAMEA2533447 1 1 1 1 1 2 1 1 1 1 1 2 1 1
SAMEA2533449 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533450 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533451 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533452 1 1 2 1 1 2 1 2 2 1 1 2 2 2
SAMEA2533453 2 2 2 2 2 2 2 2 2 1 1 1 2 2
SAMEA2533454 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533456 1 1 1 1 2 1 2 1 1 1 1 1 1 2
SAMEA2533457 1 1 1 1 1 1 1 1 1 2 2 1 1 1
SAMEA2533458 2 2 1 1 1 2 2 1 1 1 1 2 2 2
SAMEA2533459 1 1 1 2 2 2 1 1 1 2 1 2 2 2
SAMEA2533460 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533462 1 1 1 1 2 1 1 1 1 2 1 1 1 1
SAMEA2533463 1 1 1 2 2 2 1 1 1 1 2 2 2 2
SAMEA2533466 1 1 1 2 2 2 1 1 1 2 1 1 2 2
SAMEA2533467 1 1 1 2 2 2 1 2 1 1 2 1 2 2
SAMEA2533469 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533470 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533471 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA2533472 2 2 2 1 1 1 2 2 2 2 1 1 1 2
SAMEA2533474 2 2 1 1 2 1 2 1 1 1 1 1 1 1
SAMEA2533475 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533476 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533480 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA2533481 1 1 1 1 1 1 1 1 1 1 1 1 1 2
SAMEA2533482 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533483 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533484 2 2 1 2 1 2 2 1 1 1 2 2 2 1
SAMEA2533485 2 2 2 2 2 2 2 1 1 1 2 1 2 2
SAMEA2533486 2 1 2 1 1 1 2 1 1 1 1 1 1 1
SAMEA2533487 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533489 1 1 1 2 1 2 1 1 1 1 2 2 2 2
SAMEA2533493 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533494 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533496 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533497 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533501 1 1 1 1 1 1 1 1 1 1 1 1 1 2
SAMEA2533503 1 1 1 1 2 1 1 1 1 1 2 1 1 1
SAMEA2533504 1 1 1 1 2 1 1 1 2 1 1 1 1 1
SAMEA2533505 1 1 1 2 1 2 1 1 1 1 1 2 2 2
SAMEA2533507 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533509 1 1 1 1 2 1 1 1 1 2 1 1 1 1
SAMEA2533510 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA2533511 1 1 1 2 2 2 1 1 1 1 1 2 2 2
SAMEA2533512 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533513 2 1 2 2 1 2 2 2 1 2 1 1 2 2
SAMEA2533515 2 1 2 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533516 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533518 1 1 1 1 1 2 1 1 1 2 2 1 1 2
SAMEA2533519 2 2 2 2 1 2 2 2 1 1 1 2 2 2
SAMEA2533522 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA2533527 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA2533529 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533532 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533536 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533537 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533538 1 1 2 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533539 1 1 1 1 1 1 2 1 1 1 1 1 1 2
SAMEA2533541 1 2 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533542 2 1 2 2 1 2 2 1 1 1 1 1 2 2
SAMEA2533545 2 2 2 2 1 2 2 1 1 1 2 1 2 1
SAMEA2533546 1 1 2 2 2 2 1 2 2 2 1 1 2 2
SAMEA2533547 2 2 1 1 1 2 2 1 1 1 1 1 2 2
SAMEA2533548 2 2 1 1 2 2 2 1 1 1 1 1 2 2
SAMEA2533550 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533554 2 2 1 2 1 2 2 1 1 1 2 2 2 2
SAMEA2533555 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533559 1 1 1 2 1 2 1 1 1 1 2 1 2 2
SAMEA2533562 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533565 2 1 2 1 2 1 2 1 2 1 1 1 1 1
SAMEA2533566 1 1 1 2 1 2 1 1 1 1 2 2 2 2
SAMEA2533567 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533568 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533570 1 1 2 1 1 2 1 1 2 1 2 2 2 2
SAMEA2533573 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533575 1 1 1 1 1 2 1 1 1 1 1 1 1 1
SAMEA2533577 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533579 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533581 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533582 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533583 1 1 1 1 2 2 2 1 2 1 1 1 1 2
SAMEA2533584 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533585 1 1 1 2 1 2 1 1 1 1 1 1 2 2
SAMEA2533587 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533589 1 1 1 1 1 1 1 1 1 1 2 2 1 1
SAMEA2533590 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA2533591 1 1 1 1 1 1 1 1 1 2 1 1 1 2
SAMEA2533593 1 2 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533595 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533596 1 1 2 2 1 2 1 1 1 2 2 1 2 2
SAMEA2533597 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533599 1 1 1 1 1 2 1 1 1 2 1 1 1 2
SAMEA2533602 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533603 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533605 2 2 1 1 2 2 2 1 1 1 2 1 1 2
SAMEA2533607 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533610 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA2533612 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533614 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533615 2 2 1 2 1 2 2 1 1 1 2 2 2 2
SAMEA2533618 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533620 2 1 2 1 1 1 1 1 1 1 2 1 1 1
SAMEA2533622 1 1 1 2 1 2 1 1 1 1 2 2 2 2
SAMEA2533623 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533624 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA2533628 2 2 2 1 2 1 2 2 2 1 1 1 1 1
SAMEA2533629 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533630 1 1 1 1 2 1 1 1 1 1 1 2 1 1
SAMEA2533633 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533634 2 1 2 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533636 1 1 2 2 2 2 1 1 1 1 2 2 2 2
SAMEA2533638 2 1 2 1 1 1 2 1 1 1 1 1 1 1
SAMEA2533639 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA2533641 2 1 2 1 1 1 2 1 1 2 1 1 1 1
SAMEA2533643 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533644 1 1 2 1 1 1 1 2 2 1 1 1 1 1
SAMEA2533646 1 1 1 1 2 2 1 1 1 2 1 1 1 2
SAMEA2533647 1 1 1 1 1 2 1 1 1 1 2 1 1 2
SAMEA2533651 2 1 2 1 1 2 2 1 1 1 1 1 1 1
SAMEA2533654 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533656 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533659 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533660 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533662 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533664 2 2 2 2 1 2 2 2 2 1 2 1 2 2
SAMEA2533667 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533668 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533669 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533670 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA2533671 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533673 2 2 2 2 2 2 2 2 2 1 2 1 1 2
SAMEA2533674 1 1 1 1 2 2 1 1 1 2 1 2 1 2
SAMEA2533676 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533680 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533681 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533683 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533686 2 1 2 1 1 1 2 2 2 1 1 1 1 1
SAMEA2533687 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533689 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533690 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533693 1 1 1 1 1 2 1 1 1 1 1 1 1 1
SAMEA2533696 1 1 2 1 1 1 1 2 2 1 2 1 1 1
SAMEA2533697 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533698 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533699 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533700 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533701 1 1 1 1 1 2 1 2 2 1 2 1 2 2
SAMEA2533702 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533703 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533704 1 1 1 2 1 2 1 1 1 1 2 2 2 2
SAMEA2533705 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533706 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533707 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA2533709 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533710 1 1 2 1 1 1 1 2 2 2 1 1 1 1
SAMEA2533711 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533712 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533713 2 2 1 1 1 2 2 1 1 1 2 1 1 1
SAMEA2533714 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533715 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533716 1 1 1 2 1 2 1 1 1 1 2 2 2 2
SAMEA2533719 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA2533720 1 1 1 2 1 2 1 1 1 1 2 2 2 2
SAMEA2533721 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533722 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA2533723 1 2 1 2 2 2 1 1 1 1 1 2 2 2
SAMEA2533724 1 1 1 2 2 2 1 1 1 1 1 2 2 2
SAMEA2533726 1 1 1 2 1 2 1 1 1 1 2 2 2 2
SAMEA2533729 1 1 1 1 1 1 1 2 1 2 1 1 1 1
SAMEA2533730 1 1 1 1 2 2 1 1 1 2 1 2 2 2
SAMEA2533731 1 1 1 1 2 1 1 1 1 2 1 1 1 2
SAMEA2533733 1 1 1 2 2 2 2 2 1 2 2 2 2 2
SAMEA2533735 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533736 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533738 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533741 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533742 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533743 1 1 1 1 1 2 1 1 1 1 1 2 2 2
SAMEA2533744 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533747 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533748 2 1 2 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533752 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533753 1 1 2 1 1 1 1 1 2 2 1 1 1 1
SAMEA2533756 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA2533758 2 2 1 1 1 1 2 1 1 2 1 1 1 1
SAMEA2533760 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533762 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533764 1 2 1 1 2 1 1 1 2 2 1 2 1 1
SAMEA2533765 1 1 1 1 1 1 1 1 1 2 1 1 1 2
SAMEA2533767 2 2 2 2 1 2 2 2 2 2 1 2 2 1
SAMEA2533768 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533769 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533776 1 1 2 2 1 2 1 2 1 2 2 2 2 2
SAMEA2533778 1 1 1 1 1 1 1 1 1 2 2 1 1 1
SAMEA2533785 2 2 1 2 2 2 2 1 1 1 2 1 2 2
SAMEA2533787 2 2 1 1 1 1 2 1 1 1 1 1 1 1
SAMEA2533788 1 1 1 1 2 1 1 1 1 2 1 1 1 1
SAMEA2533789 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533790 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533793 1 1 1 1 1 1 1 1 2 2 1 1 1 1
SAMEA2533794 1 1 1 1 1 2 1 1 1 1 1 1 2 1
SAMEA2533795 2 2 2 2 2 2 2 1 2 1 2 2 2 2
SAMEA2533797 1 1 2 2 2 2 1 1 2 2 1 1 2 2
SAMEA2533801 1 1 1 1 1 1 1 1 2 1 1 1 1 1
SAMEA2533802 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533803 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533806 1 1 1 1 1 2 1 1 1 1 2 1 2 2
SAMEA2533807 1 1 1 1 1 1 1 1 1 1 1 2 1 1
SAMEA2533809 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533811 1 1 1 1 1 1 1 1 1 2 2 1 1 1
SAMEA2533812 1 1 1 1 1 1 1 1 1 1 1 1 1 2
SAMEA2533814 1 1 1 2 1 2 1 1 1 1 2 1 2 2
SAMEA2533816 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533817 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533818 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533819 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533820 1 1 2 1 1 1 1 1 2 2 1 1 1 1
SAMEA2533821 1 1 2 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533822 2 2 1 1 2 1 2 1 1 1 1 1 1 2
SAMEA2533823 1 1 1 1 1 1 1 2 1 2 1 1 1 1
SAMEA2533824 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533825 1 1 1 1 1 1 1 1 1 1 2 1 1 1
SAMEA2533826 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533827 1 1 1 1 2 1 1 1 1 2 1 1 1 1
SAMEA2533829 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533832 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533834 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533835 1 1 1 2 2 2 1 1 1 1 1 2 2 2
SAMEA2533838 1 1 1 2 1 2 1 1 1 2 2 2 2 2
SAMEA2533839 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533840 2 2 1 1 1 2 2 1 2 1 1 1 1 1
SAMEA2533841 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533842 1 2 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533843 1 1 1 2 2 2 1 1 1 1 1 2 2 2
SAMEA2533845 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533846 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533848 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533849 1 1 1 2 1 2 1 1 1 1 1 2 2 2
SAMEA2533851 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533852 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533856 1 1 1 2 1 2 1 1 1 1 1 2 2 2
SAMEA2533857 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533858 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533859 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533860 1 1 1 1 1 1 2 2 1 2 1 1 1 2
SAMEA2533864 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533865 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533868 1 1 1 1 1 1 1 1 1 2 2 1 1 1
SAMEA2533870 1 1 1 2 1 2 1 1 1 1 2 2 2 2
SAMEA2533871 2 2 2 1 1 1 2 2 2 1 1 1 1 1
SAMEA2533872 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533873 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533875 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533876 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533877 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533878 1 2 1 1 1 1 2 1 1 1 1 1 1 1
SAMEA2533879 1 1 1 2 1 2 1 1 1 1 1 2 2 2
SAMEA2533881 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533883 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533884 2 2 1 1 2 1 2 1 1 1 1 1 1 1
SAMEA2533885 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533887 1 1 1 2 2 2 1 1 1 1 1 2 2 2
SAMEA2533888 1 1 1 1 2 1 1 1 1 2 2 1 1 1
SAMEA2533889 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA2533890 1 2 1 1 1 1 1 1 1 2 2 1 1 1
SAMEA2533894 1 1 1 2 2 2 1 1 1 2 2 1 2 2
SAMEA2533895 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533896 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533898 1 1 1 1 1 2 2 2 1 1 1 1 2 2
SAMEA2533899 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA2533900 1 1 2 1 1 1 2 1 2 1 1 1 1 1
SAMEA2533902 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA2533904 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533905 2 2 1 1 1 1 2 1 1 1 1 1 1 1
SAMEA2533906 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533911 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533912 2 1 2 1 1 1 2 1 1 1 2 1 1 1
SAMEA2533913 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533914 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533915 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533917 1 1 2 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533920 1 2 1 1 2 1 1 1 2 2 1 1 1 2
SAMEA2533921 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533922 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA2533923 1 1 2 2 1 2 1 2 1 1 2 1 2 2
SAMEA2533924 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533926 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533928 1 2 1 2 1 2 2 2 2 1 2 2 2 2
SAMEA2533929 1 2 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533930 1 1 1 1 2 1 1 1 1 2 1 1 1 1
SAMEA2533933 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533935 2 1 2 2 1 2 2 1 1 1 2 2 2 2
SAMEA2533936 1 1 1 2 2 2 2 1 1 1 1 2 2 2
SAMEA2533937 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA2533938 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533939 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533940 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533941 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA2533942 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533943 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533944 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533948 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533954 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533957 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533958 1 1 2 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533959 1 1 1 2 1 2 1 1 1 2 2 2 2 2
SAMEA2533960 1 1 1 1 2 2 1 1 1 1 2 1 1 2
SAMEA2533961 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533962 1 1 2 2 1 2 1 1 1 1 2 1 2 2
SAMEA2533963 1 1 1 1 2 2 1 1 1 1 2 2 2 2
SAMEA2533964 1 1 1 2 1 2 1 1 1 2 1 1 2 2
SAMEA2533966 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533970 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533971 2 2 2 2 1 2 2 1 1 1 2 2 2 2
SAMEA2533972 2 1 1 1 1 1 2 1 1 1 1 1 1 1
SAMEA2533973 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533974 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533975 1 1 2 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533977 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533979 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533983 1 1 1 2 2 2 2 1 1 1 1 2 2 2
SAMEA2533984 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533985 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533987 1 1 1 1 1 2 1 1 1 1 1 1 2 1
SAMEA2533988 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533989 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA2533990 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2533991 1 1 1 1 1 1 2 1 1 2 1 1 1 2
SAMEA2533992 2 2 2 1 2 1 2 2 2 1 1 1 1 1
SAMEA2533993 1 1 1 2 1 2 1 1 1 1 1 2 2 2
SAMEA2533994 1 2 1 2 2 2 1 2 1 1 2 1 2 2
SAMEA2533996 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA2533997 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA2533999 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2534001 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA2534002 1 1 1 1 2 2 1 1 1 1 1 2 2 2
SAMEA2534005 1 1 1 1 2 1 1 1 1 1 1 1 1 1
